fold,rank,training_index,size_ratio,captured_energy,projection_error,surrogate_error,excess_error
2,6,7,1.070707,0.9990787905744972,0.005254605445605667,0.010376225233200925,0.005121619787595258
2,6,12,1.121212,0.9990787905744972,0.009958891761970732,0.014916718159223573,0.00495782639725284
2,6,17,1.171717,0.9990787905744972,0.0059823580068620215,0.00953599393156357,0.003553635924701549
2,6,22,1.222222,0.9990787905744972,0.0064449375306788554,0.023109664117077322,0.016664726586398466
2,6,27,1.272727,0.9990787905744972,0.007174370769812214,0.01176894017338546,0.004594569403573247
2,6,32,1.323232,0.9990787905744972,0.005214607950679742,0.012588457068599946,0.007373849117920204
2,6,37,1.373737,0.9990787905744972,0.005810011924120667,0.010847447341430968,0.005037435417310302
2,6,42,1.424242,0.9990787905744972,0.007980787535221665,0.015113163091603573,0.007132375556381907
2,6,47,1.474747,0.9990787905744972,0.005264888112507904,0.010803761954146554,0.00553887384163865
2,6,52,1.525253,0.9990787905744972,0.006344588585935409,0.008195613523731724,0.0018510249377963152
2,6,57,1.575758,0.9990787905744972,0.0036269934657124667,0.009818785313998957,0.00619179184828649
2,6,62,1.626263,0.9990787905744972,0.0044090904416967435,0.008221172941689472,0.0038120824999927283
2,6,67,1.676768,0.9990787905744972,0.0038796599327026713,0.007868998062713234,0.003989338130010563
2,6,72,1.727273,0.9990787905744972,0.004059973575542061,0.006751915828031585,0.002691942252489524
2,6,77,1.777778,0.9990787905744972,0.004194084605146271,0.009162803878315771,0.004968719273169501
2,6,82,1.828283,0.9990787905744972,0.004665045127540889,0.00794213199558115,0.0032770868680402614
2,6,87,1.878788,0.9990787905744972,0.004208431840622086,0.009299890799948323,0.005091458959326237
2,6,92,1.929293,0.9990787905744972,0.004083592233722383,0.005580084151445556,0.0014964919177231726
2,6,97,1.979798,0.9990787905744972,0.003543015662965962,0.005574310392205666,0.002031294729239704
2,8,2,1.020202,0.9993655053168574,0.0071451804343534145,0.01825931120997828,0.011114130775624866
2,8,7,1.070707,0.9993655053168574,0.005011894578924415,0.010911462957654872,0.005899568378730458
2,8,12,1.121212,0.9993655053168574,0.007989333963747939,0.014462045494867763,0.006472711531119824
2,8,17,1.171717,0.9993655053168574,0.005942838859568662,0.009630465265264357,0.003687626405695695
2,8,22,1.222222,0.9993655053168574,0.005502973418867636,0.022934889327661696,0.01743191590879406
2,8,27,1.272727,0.9993655053168574,0.0050355652045033375,0.011624921281858101,0.006589356077354763
2,8,32,1.323232,0.9993655053168574,0.003858792535850781,0.013251042885577482,0.0093922503497267
2,8,37,1.373737,0.9993655053168574,0.0052595930461017595,0.010813983158145019,0.005554390112043259
