field,fold,rank,original_index,size_ratio,captured_energy,projection_error,surrogate_error,excess_error
bulk,2,8,47,1.474747,0.9900073115863286,0.0025445338990653875,0.003979154584921404,0.0014346206858560167
bulk,2,8,52,1.525253,0.9900073115863286,0.002576888536140027,0.004104888066504542,0.0015279995303645144
bulk,2,8,58,1.585859,0.9900073115863286,0.0019135865149051436,0.003719357139804137,0.0018057706248989934
bulk,2,8,63,1.636364,0.9900073115863286,0.002358835128073401,0.003491373138116051,0.00113253801004265
bulk,2,8,69,1.69697,0.9900073115863286,0.0020576374948667884,0.0043231079023472365,0.002265470407480448
bulk,2,8,74,1.747475,0.9900073115863286,0.001952622323550439,0.002518789815503005,0.0005661674919525659
bulk,2,8,80,1.808081,0.9900073115863286,0.002158581895492713,0.003644139535904496,0.0014855576404117828
bulk,2,8,86,1.868687,0.9900073115863286,0.002054761737164124,0.003612351694103494,0.00155758995693937
bulk,2,8,91,1.919192,0.9900073115863286,0.0024008052537892043,0.0044981586791245955,0.002097353425335391
bulk,2,8,97,1.979798,0.9900073115863286,0.0022243399194233526,0.0032760248341523854,0.0010516849147290327
bulk,2,10,2,1.020202,0.9917037835596463,0.0021781853747461616,0.004537645345446345,0.0023594599707001834
bulk,2,10,8,1.080808,0.9917037835596463,0.0019328309262337277,0.003489331845796456,0.0015565009195627282
bulk,2,10,13,1.131313,0.9917037835596463,0.001971153868133926,0.0032951495716143854,0.0013239957034804593
bulk,2,10,19,1.191919,0.9917037835596463,0.0023724729201484752,0.004807783003074161,0.002435310082925686
bulk,2,10,24,1.242424,0.9917037835596463,0.0021291880524316083,0.006572122870433689,0.004442934818002081
bulk,2,10,30,1.30303,0.9917037835596463,0.0017723856707387515,0.0044799442392958475,0.002707558568557096
bulk,2,10,36,1.363636,0.9917037835596463,0.0015771200123599345,0.0027107374387734125,0.001133617426413478
bulk,2,10,41,1.414141,0.9917037835596463,0.0024059532118120438,0.0032672916646308684,0.0008613384528188247
bulk,2,10,47,1.474747,0.9917037835596463,0.002208347703874571,0.004032733162031223,0.001824385458156652
bulk,2,10,52,1.525253,0.9917037835596463,0.0024495130429657073,0.0041373650199801,0.0016878519770143923
bulk,2,10,58,1.585859,0.9917037835596463,0.0018506427890810989,0.0037414695403597516,0.0018908267512786528
bulk,2,10,63,1.636364,0.9917037835596463,0.0020819567515142786,0.0036967150518528477,0.0016147583003385691
bulk,2,10,69,1.69697,0.9917037835596463,0.002051028167810334,0.004339102491494166,0.0022880743236838317
bulk,2,10,74,1.747475,0.9917037835596463,0.0018867010255492807,0.0025700851717498584,0.0006833841462005777
bulk,2,10,80,1.808081,0.9917037835596463,0.0021070344086091025,0.0036884916243897464,0.0015814572157806439
bulk,2,10,86,1.868687,0.9917037835596463,0.00205222401844907,0.003622409812108266,0.001570185793659196
bulk,2,10,91,1.919192,0.9917037835596463,0.0022966513735561563,0.004659678283709474,0.0023630269101533176
bulk,2,10,97,1.979798,0.9917037835596463,0.00219372885044044,0.0033104756836666357,0.0011167468332261956
bulk,2,15,2,1.020202,0.9942826914379521,0.001964270875773242,0.004638823422487833,0.0026745525467145913
bulk,2,15,8,1.080808,0.9942826914379521,0.0018729121052390725,0.0035398300293946754,0.001666917924155603
bulk,2,15,13,1.131313,0.9942826914379521,0.0018902873960777579,0.0033546321503761965,0.0014643447542984386
bulk,2,15,19,1.191919,0.9942826914379521,0.0020503253709649384,0.004719556840069413,0.0026692314691044747
bulk,2,15,24,1.242424,0.9942826914379521,0.002057535781077159,0.006570203168598367,0.0045126673875212076
bulk,2,15,30,1.30303,0.9942826914379521,0.0017435620961716723,0.004609389749536956,0.002865827653365284
bulk,2,15,36,1.363636,0.9942826914379521,0.0014936685005860866,0.0027831304898834415,0.001289461989297355
bulk,2,15,41,1.414141,0.9942826914379521,0.001983439579973878,0.003294764478663198,0.00131132489868932
bulk,2,15,47,1.474747,0.9942826914379521,0.0020504597934344164,0.004131399157454107,0.0020809393640196907
bulk,2,15,52,1.525253,0.9942826914379521,0.0021795773933520465,0.004207748266060501,0.0020281708727084543
bulk,2,15,58,1.585859,0.9942826914379521,0.0017752950949234847,0.004087382905557556,0.002312087810634071
bulk,2,15,63,1.636364,0.9942826914379521,0.0018884683002491896,0.0037810449129189226,0.001892576612669733
bulk,2,15,69,1.69697,0.9942826914379521,0.0018876508850106473,0.004420024436849081,0.0025323735518384335
bulk,2,15,74,1.747475,0.9942826914379521,0.0017588720020825601,0.00273207952291269,0.0009732075208301297
bulk,2,15,80,1.808081,0.9942826914379521,0.0018991712395931021,0.0036159487838574953,0.0017167775442643932
bulk,2,15,86,1.868687,0.9942826914379521,0.0019690925746631803,0.0037510059490440182,0.001781913374380838
bulk,2,15,91,1.919192,0.9942826914379521,0.0019841174140180257,0.004758952387896664,0.0027748349738786382
bulk,2,15,97,1.979798,0.9942826914379521,0.002086960996904418,0.0033540072205148273,0.0012670462236104092
bulk,2,20,2,1.020202,0.9958571765802574,0.0018539846964489085,0.004723529529413396,0.0028695448329644872
bulk,2,20,8,1.080808,0.9958571765802574,0.0017815145331959398,0.003556896451088513,0.001775381917892573
bulk,2,20,13,1.131313,0.9958571765802574,0.0017410799930431804,0.0033871748555905634,0.001646094862547383
bulk,2,20,19,1.191919,0.9958571765802574,0.0019341503086097846,0.004751681030072752,0.002817530721462968
bulk,2,20,24,1.242424,0.9958571765802574,0.0019527642641598343,0.006605682421692258,0.0046529181575324235
bulk,2,20,30,1.30303,0.9958571765802574,0.0016148317911664197,0.004607397290163431,0.0029925654989970112
bulk,2,20,36,1.363636,0.9958571765802574,0.0014780372497966705,0.0030223482078709243,0.0015443109580742537
bulk,2,20,41,1.414141,0.9958571765802574,0.0015056406865703725,0.003241451643925175,0.0017358109573548026
bulk,2,20,47,1.474747,0.9958571765802574,0.0018628611762283934,0.004150721786766663,0.0022878606105382693
bulk,2,20,52,1.525253,0.9958571765802574,0.0020237009986656907,0.004206297860052587,0.002182596861386896
bulk,2,20,58,1.585859,0.9958571765802574,0.0016341991278700052,0.004111130924006663,0.002476931796136658
bulk,2,20,63,1.636364,0.9958571765802574,0.0018157420385011068,0.0038546461956016874,0.0020389041571005806
bulk,2,20,69,1.69697,0.9958571765802574,0.001804681240655761,0.004447551642284294,0.002642870401628533
bulk,2,20,74,1.747475,0.9958571765802574,0.0016974223906217577,0.002799651602554118,0.0011022292119323603
bulk,2,20,80,1.808081,0.9958571765802574,0.001780623123257333,0.0036203787050134964,0.0018397555817561634
bulk,2,20,86,1.868687,0.9958571765802574,0.0018193572874957444,0.003714321147183038,0.0018949638596872935
bulk,2,20,91,1.919192,0.9958571765802574,0.00194011949855855,0.004778424070532218,0.002838304571973668
bulk,2,20,97,1.979798,0.9958571765802574,0.0019059653564329827,0.003377037898510856,0.0014710725420778732
bulk,3,1,3,1.030303,0.9414101314723708,0.00913866646812089,0.00920091906216482,6.225259404393085e-05
bulk,3,1,9,1.090909,0.9414101314723708,0.004522498132554531,0.004629883631156556,0.00010738549860202489
bulk,3,1,14,1.141414,0.9414101314723708,0.004145651165940493,0.004227861174846316,8.221000890582236e-05
bulk,3,1,20,1.20202,0.9414101314723708,0.00426982831049641,0.004281129778165395,1.1301467668985155e-05
bulk,3,1,26,1.262626,0.9414101314723708,0.004935001400363137,0.005017636133182812,8.263473281967457e-05
bulk,3,1,31,1.313131,0.9414101314723708,0.0030888100797350835,0.0037282276180955138,0.0006394175383604302
bulk,3,1,37,1.373737,0.9414101314723708,0.0034079376057591787,0.0036252998170797353,0.00021736221132055656
bulk,3,1,42,1.424242,0.9414101314723708,0.004658024426116326,0.005057553491515115,0.0003995290653987897
bulk,3,1,48,1.484848,0.9414101314723708,0.003736122318740517,0.003737158738173244,1.0364194327266638e-06
bulk,3,1,53,1.535354,0.9414101314723708,0.0028339917453684355,0.0028368189822983478,2.8272369299122725e-06
bulk,3,1,59,1.59596,0.9414101314723708,0.00478734276631485,0.005064921284440111,0.0002775785181252611
bulk,3,1,64,1.646465,0.9414101314723708,0.002819980654265858,0.00285707566808951,3.709501382365187e-05
bulk,3,1,70,1.707071,0.9414101314723708,0.003764823923928976,0.005590868226917472,0.0018260443029884965
bulk,3,1,76,1.767677,0.9414101314723708,0.0027248768026559137,0.0032001564348263086,0.0004752796321703949
bulk,3,1,81,1.818182,0.9414101314723708,0.00367044231031229,0.003676135271052793,5.692960740503062e-06
bulk,3,1,87,1.878788,0.9414101314723708,0.003251877848517821,0.003681076828266481,0.00042919897974866023
bulk,3,1,92,1.929293,0.9414101314723708,0.0029512319275215196,0.0032253125572818987,0.00027408062976037916
bulk,3,1,98,1.989899,0.9414101314723708,0.006205676029131175,0.006516536913484509,0.0003108608843533341
bulk,3,2,3,1.030303,0.9728902320986978,0.003439678358475472,0.003688674513352546,0.0002489961548770743
bulk,3,2,9,1.090909,0.9728902320986978,0.0032711735531636105,0.0036815264139719393,0.0004103528608083288
bulk,3,2,14,1.141414,0.9728902320986978,0.003970209169607679,0.0044720950952045,0.0005018859255968211
bulk,3,2,20,1.20202,0.9728902320986978,0.0026162513118792386,0.0031407605128019045,0.0005245092009226659
bulk,3,2,26,1.262626,0.9728902320986978,0.0030350029138605317,0.003258805628795553,0.00022380271493502128
bulk,3,2,31,1.313131,0.9728902320986978,0.0030170195493860043,0.005130710473551252,0.002113690924165248
bulk,3,2,37,1.373737,0.9728902320986978,0.0031225938596795696,0.0033699509754847676,0.00024735711580519803
bulk,3,2,42,1.424242,0.9728902320986978,0.003183253232319468,0.003820728562595604,0.0006374753302761361
bulk,3,2,48,1.484848,0.9728902320986978,0.0035715442938179347,0.003745049426083016,0.00017350513226508128
bulk,3,2,53,1.535354,0.9728902320986978,0.002801122060041684,0.0034000025687060133,0.0005988805086643294
bulk,3,2,59,1.59596,0.9728902320986978,0.003708019554319337,0.005173217783689234,0.0014651982293698972
bulk,3,2,64,1.646465,0.9728902320986978,0.002749345188199913,0.002822707626420691,7.336243822077823e-05
bulk,3,2,70,1.707071,0.9728902320986978,0.0026816632006465085,0.005791321942690789,0.00310965874204428
bulk,3,2,76,1.767677,0.9728902320986978,0.0027205339164070447,0.003203736570078351,0.00048320265367130617
bulk,3,2,81,1.818182,0.9728902320986978,0.0028659615383244018,0.0034443820763819222,0.0005784205380575205
bulk,3,2,87,1.878788,0.9728902320986978,0.0031241210766898213,0.00364354340714335,0.0005194223304535285
bulk,3,2,92,1.929293,0.9728902320986978,0.002945399981992933,0.0032247169158006457,0.0002793169338077125
bulk,3,2,98,1.989899,0.9728902320986978,0.0039530740002829265,0.005213654848975563,0.0012605808486926369
bulk,3,3,3,1.030303,0.9802530814714323,0.0031290037788864436,0.0034024299571740204,0.00027342617828757677
bulk,3,3,9,1.090909,0.9802530814714323,0.0029043808652291685,0.0033747837344826406,0.0004704028692534721
bulk,3,3,14,1.141414,0.9802530814714323,0.0024157159202267157,0.00370536778420966,0.0012896518639829444
bulk,3,3,20,1.20202,0.9802530814714323,0.0025203071519256195,0.003495026140803117,0.0009747189888774975
bulk,3,3,26,1.262626,0.9802530814714323,0.002916531468365354,0.003179157805973475,0.0002626263376081213
bulk,3,3,31,1.313131,0.9802530814714323,0.002726333868504009,0.0053687853277725305,0.0026424514592685217
bulk,3,3,37,1.373737,0.9802530814714323,0.0029670034917897836,0.0032612773757209027,0.0002942738839311191
bulk,3,3,42,1.424242,0.9802530814714323,0.0026762565561873723,0.0035764436466856147,0.0009001870904982424
bulk,3,3,48,1.484848,0.9802530814714323,0.0035478107781990154,0.0037745912430553518,0.00022678046485633636
bulk,3,3,53,1.535354,0.9802530814714323,0.002595404175708436,0.0035575076523426544,0.0009621034766342184
bulk,3,3,59,1.59596,0.9802530814714323,0.0035658725951589368,0.0051395394552187935,0.0015736668600598567
bulk,3,3,64,1.646465,0.9802530814714323,0.0024004373709086467,0.002532907696495025,0.00013247032558637815
bulk,3,3,70,1.707071,0.9802530814714323,0.0026621016853011557,0.005821536821359795,0.003159435136058639
bulk,3,3,76,1.767677,0.9802530814714323,0.0027192659648529213,0.0032643991239413484,0.0005451331590884271
bulk,3,3,81,1.818182,0.9802530814714323,0.002863087945949857,0.0034460878850945164,0.0005829999391446595
bulk,3,3,87,1.878788,0.9802530814714323,0.003116325736117918,0.0037098866870006217,0.0005935609508827037
bulk,3,3,92,1.929293,0.9802530814714323,0.0028686822667496037,0.003848570830866439,0.0009798885641168352
bulk,3,3,98,1.989899,0.9802530814714323,0.003636686832429906,0.005017305026123609,0.0013806181936937031
bulk,3,4,3,1.030303,0.9833750806295475,0.0031286794373489224,0.0034206462284006316,0.0002919667910517092
bulk,3,4,9,1.090909,0.9833750806295475,0.002861332043823657,0.003666932650917132,0.0008056006070934754
bulk,3,4,14,1.141414,0.9833750806295475,0.0024107659396723656,0.0037461453582723365,0.001335379418599971
bulk,3,4,20,1.20202,0.9833750806295475,0.002456412853528893,0.0036300538762775456,0.0011736410227486528
bulk,3,4,26,1.262626,0.9833750806295475,0.002302652826051733,0.002925289361910343,0.0006226365358586099
bulk,3,4,31,1.313131,0.9833750806295475,0.0027175358975728738,0.005469701809059838,0.002752165911486964
bulk,3,4,37,1.373737,0.9833750806295475,0.0029448016941436297,0.0033299990468699477,0.0003851973527263181
bulk,3,4,42,1.424242,0.9833750806295475,0.0026084900226473625,0.0035389309573901923,0.0009304409347428298
bulk,3,4,48,1.484848,0.9833750806295475,0.003275993984448813,0.0037601702003909046,0.0004841762159420917
bulk,3,4,53,1.535354,0.9833750806295475,0.0025939446585555733,0.0035650893084536966,0.0009711446498981233
bulk,3,4,59,1.59596,0.9833750806295475,0.0026716690029631135,0.0049798895782583955,0.002308220575295282
bulk,3,4,64,1.646465,0.9833750806295475,0.0023710506562633635,0.002629276340966211,0.0002582256847028473
bulk,3,4,70,1.707071,0.9833750806295475,0.002229983866335284,0.005711796799478849,0.0034818129331435654
bulk,3,4,76,1.767677,0.9833750806295475,0.0022468452934526753,0.0032396342903394425,0.0009927889968867672
bulk,3,4,81,1.818182,0.9833750806295475,0.002470710183365519,0.003299868796378878,0.0008291586130133588
bulk,3,4,87,1.878788,0.9833750806295475,0.002093930805144314,0.0032398246555033292,0.0011458938503590152
bulk,3,4,92,1.929293,0.9833750806295475,0.002815233547980264,0.003945445913466867,0.001130212365486603
bulk,3,4,98,1.989899,0.9833750806295475,0.0033509357879979514,0.004816029221916584,0.001465093433918633
bulk,3,6,3,1.030303,0.9874611803136005,0.0028353000025682705,0.003780918623240663,0.0009456186206723925
bulk,3,6,9,1.090909,0.9874611803136005,0.002621525871365159,0.0035160648639767874,0.0008945389926116286
bulk,3,6,14,1.141414,0.9874611803136005,0.0023977087774041924,0.004046506861472695,0.001648798084068503
bulk,3,6,20,1.20202,0.9874611803136005,0.002363040138464438,0.003961046988123994,0.0015980068496595562
bulk,3,6,26,1.262626,0.9874611803136005,0.0022099618404214185,0.002993537173119033,0.0007835753326976146
bulk,3,6,31,1.313131,0.9874611803136005,0.0026323589380630656,0.005467176545944443,0.0028348176078813775
bulk,3,6,37,1.373737,0.9874611803136005,0.0024104464168959202,0.003179445973476937,0.0007689995565810168
bulk,3,6,42,1.424242,0.9874611803136005,0.0025111765932739043,0.003609105922848035,0.0010979293295741307
bulk,3,6,48,1.484848,0.9874611803136005,0.0031335721000683484,0.003729629393312389,0.0005960572932440407
bulk,3,6,53,1.535354,0.9874611803136005,0.0019472842508664804,0.0037134009132644323,0.001766116662397952
bulk,3,6,59,1.59596,0.9874611803136005,0.002373290667714189,0.0049833611233129,0.002610070455598711
bulk,3,6,64,1.646465,0.9874611803136005,0.0021810945091614783,0.002640422426132318,0.0004593279169708398
bulk,3,6,70,1.707071,0.9874611803136005,0.0021805721876305187,0.0059306701925070995,0.003750098004876581
bulk,3,6,76,1.767677,0.9874611803136005,0.0021502043651984025,0.003239121536507439,0.0010889171713090364
bulk,3,6,81,1.818182,0.9874611803136005,0.002166079524778056,0.0037231890260587233,0.0015571095012806672
bulk,3,6,87,1.878788,0.9874611803136005,0.0020632148084919286,0.00323809747662384,0.0011748826681319113
bulk,3,6,92,1.929293,0.9874611803136005,0.00269363031358039,0.003971753199418527,0.0012781228858381364
bulk,3,6,98,1.989899,0.9874611803136005,0.002983806150567784,0.004584335212621126,0.001600529062053342
bulk,3,8,3,1.030303,0.9901047796461967,0.00253734333993515,0.00381671368840851,0.0012793703484733601
bulk,3,8,9,1.090909,0.9901047796461967,0.0022807003552665164,0.003564834654507141,0.0012841342992406246
bulk,3,8,14,1.141414,0.9901047796461967,0.002336191262703854,0.004178669881520859,0.0018424786188170053
bulk,3,8,20,1.20202,0.9901047796461967,0.002303489149821536,0.0041434863751057165,0.0018399972252841805
bulk,3,8,26,1.262626,0.9901047796461967,0.00214692296364496,0.00294758235777147,0.0008006593941265096
bulk,3,8,31,1.313131,0.9901047796461967,0.0023783119857445855,0.005500228383714074,0.0031219163979694883
bulk,3,8,37,1.373737,0.9901047796461967,0.0023645300750532866,0.003253258239178167,0.0008887281641248804
bulk,3,8,42,1.424242,0.9901047796461967,0.00216549807050289,0.0035527191144121254,0.0013872210439092353
bulk,3,8,48,1.484848,0.9901047796461967,0.002924978965543117,0.003641595960909751,0.000716616995366634
bulk,3,8,53,1.535354,0.9901047796461967,0.0018880718091117605,0.0038201856536751893,0.0019321138445634288
bulk,3,8,59,1.59596,0.9901047796461967,0.0023530912845277766,0.005048065267324304,0.0026949739827965276
bulk,3,8,64,1.646465,0.9901047796461967,0.0019175451353507025,0.002717205009462177,0.0007996598741114745
bulk,3,8,70,1.707071,0.9901047796461967,0.002128119372210533,0.0059844378578969674,0.0038563184856864343
bulk,3,8,76,1.767677,0.9901047796461967,0.002114834238384762,0.003328542502593313,0.0012137082642085513
bulk,3,8,81,1.818182,0.9901047796461967,0.0019893282447484006,0.003868741498306366,0.0018794132535579653
bulk,3,8,87,1.878788,0.9901047796461967,0.0019413662237108753,0.003521092290827041,0.0015797260671161655
