fold,rank,training_index,size_ratio,captured_energy,projection_error,surrogate_error,excess_error
2,6,67,1.676768,0.9990787905744972,0.0038796599327026713,0.006378117791371746,0.0024984578586690746
2,6,72,1.727273,0.9990787905744972,0.004059973575542061,0.005897936351207442,0.0018379627756653812
2,6,77,1.777778,0.9990787905744972,0.004194084605146271,0.006504852101460456,0.002310767496314185
2,6,82,1.828283,0.9990787905744972,0.004665045127540889,0.00722811044278662,0.0025630653152457312
2,6,87,1.878788,0.9990787905744972,0.004208431840622086,0.008284120921710849,0.004075689081088763
2,6,92,1.929293,0.9990787905744972,0.004083592233722383,0.006194013723392722,0.0021104214896703393
2,6,97,1.979798,0.9990787905744972,0.003543015662965962,0.005552716731266407,0.0020097010683004447
2,8,2,1.020202,0.9993655053168574,0.0071451804343534145,0.01426879492650747,0.007123614492154055
2,8,7,1.070707,0.9993655053168574,0.005011894578924415,0.011248494639930513,0.006236600061006098
2,8,12,1.121212,0.9993655053168574,0.007989333963747939,0.01569661566723521,0.00770728170348727
2,8,17,1.171717,0.9993655053168574,0.005942838859568662,0.01068921060824063,0.004746371748671969
2,8,22,1.222222,0.9993655053168574,0.005502973418867636,0.012756329652816463,0.007253356233948826
2,8,27,1.272727,0.9993655053168574,0.0050355652045033375,0.010038145096302837,0.0050025798917995
2,8,32,1.323232,0.9993655053168574,0.003858792535850781,0.010667148246107415,0.006808355710256634
2,8,37,1.373737,0.9993655053168574,0.0052595930461017595,0.00998649667352307,0.00472690362742131
