model,rank,method,evaluation_role,case_index,source_index,simulation_number,size_ratio,truth_norm,projection_error_percent,coefficient_error_percent,rom_error_percent,pythagorean_residual,integral_error_percent,minimum_prediction,maximum_prediction,fraction_phi_lt_threshold_percent,fraction_phi_gt_one_percent,filename
validation_selected_rank,6,frozen_nn,internal_validation,0,5,6,1.050505,12.616459208573609,1.021308715604853,1.609085796604549,1.9058406526792586,-2.8189256484623115e-18,-0.016983702505727463,-4.7297743518658484e-07,0.33496373560974746,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_050505_num_6.stat
validation_selected_rank,6,frozen_nn,internal_validation,1,8,9,1.080808,12.673523702161393,0.5353465199533061,0.9694421456775305,1.1074357634833645,1.2874900798265365e-18,-0.022461627632163163,-5.532638345994996e-07,0.3637802111713792,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_080808_num_9.stat
validation_selected_rank,6,frozen_nn,internal_validation,2,28,29,1.282828,13.574801660424276,0.5269078867355469,0.7611112584150115,0.9257009607806646,4.302927372051846e-18,0.007418110743747791,-3.9994245895264074e-07,0.4920978519020151,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_282828_num_29.stat
validation_selected_rank,6,frozen_nn,internal_validation,3,31,32,1.313131,13.780167793246846,0.5654274719315202,0.7902917292479716,0.9717351713983718,3.7947076036992655e-19,-0.0005469285621709963,-3.7602114462781587e-07,0.49967032010627316,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_313131_num_32.stat
validation_selected_rank,6,frozen_nn,internal_validation,4,37,38,1.373737,14.05629337369303,0.6022930810919249,0.7242343874753177,0.9419513806629951,-2.995108501491206e-18,0.0018904137813806,-3.745356799680138e-07,0.5106759444889318,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_373737_num_38.stat
validation_selected_rank,6,frozen_nn,internal_validation,5,40,41,1.40404,14.169638877135696,0.613917495243756,0.8412220730973061,1.0414169516732779,-3.4287893704854078e-18,-0.001873206945379674,-3.5059638035493743e-07,0.5147747702114313,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_404040_num_41.stat
validation_selected_rank,6,frozen_nn,internal_validation,6,42,43,1.424242,14.141615859667047,0.7284017983347967,1.3749130660235702,1.5559418751803633,8.51098705401121e-18,-0.005919446844675766,-3.419137594805635e-07,0.5173552993095935,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_424242_num_43.stat
validation_selected_rank,6,frozen_nn,internal_validation,7,51,52,1.515152,14.49951004970088,0.4332767520330875,0.26855092985303625,0.5097532204677964,1.7872395187065737e-18,0.0002184249568390958,-3.647874881360514e-07,0.5265773812878944,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_515152_num_52.stat
validation_selected_rank,6,frozen_nn,internal_validation,8,53,54,1.535354,14.542440847135541,0.43652560998656553,0.33108452096477586,0.5478791547381974,2.3445871979999033e-18,0.006732573939812582,-3.6969307762109857e-07,0.5280100423905274,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_535354_num_54.stat
validation_selected_rank,6,frozen_nn,internal_validation,9,65,66,1.656566,14.805162493209902,0.4977875828665933,0.46244712776001423,0.6794481758233483,2.3140940118987485e-18,0.01483960390541813,-2.5124348561577157e-07,0.5331742757009954,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_656566_num_66.stat
validation_selected_rank,6,frozen_nn,external,0,0,8,1.0625,12.65352393796489,0.7202827920211675,1.1162953763373793,1.32850392085006,-3.74049749507499e-18,-0.014397894202167187,-4.016154127422515e-07,0.3464615833393114,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_062500_num_8.stat
validation_selected_rank,6,frozen_nn,external,1,1,4,1.125,12.882700082039083,0.729809895703949,1.0412262836880992,1.2715245407424505,-3.957337929572091e-18,-0.0006228153426542781,-1.3298322080818913e-06,0.4035049172904451,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_125000_num_4.stat
validation_selected_rank,6,frozen_nn,external,2,2,2,1.25,13.405105564701557,0.5621223809162218,0.842917536107457,1.0131591897645806,3.3203691532368573e-18,0.008045102503641287,-1.104993876121363e-06,0.4808952577042168,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_250000_num_2.stat
validation_selected_rank,6,frozen_nn,external,3,3,10,1.3125,13.789162595949453,0.5275196613686755,0.5557648730246136,0.7662581726928331,-2.72405795836983e-18,-0.0020509406777064164,-3.751149514211022e-07,0.4995305659732937,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_312500_num_10.stat
validation_selected_rank,6,frozen_nn,external,4,4,6,1.375,13.992508553246106,0.438774107755357,0.7423938036047136,0.8623637731649086,3.4287893704854078e-18,0.0022704009312219105,-3.735216490906572e-07,0.5108627772334944,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_375000_num_6.stat
validation_selected_rank,6,frozen_nn,external,5,5,1,1.5,14.433726838114833,0.5243450178896498,0.9634330384142042,1.0968778041759184,6.139294801699169e-18,-0.003896087306572716,-3.5882163486844015e-07,0.525326927781887,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_500000_num_1.stat
validation_selected_rank,6,frozen_nn,external,6,6,9,1.5625,14.613331448806173,0.46177821942869635,0.35318496132176347,0.5813593904312634,1.734723475976807e-18,0.009775572135086993,-3.671712192852009e-07,0.5295520071309365,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_562500_num_9.stat
validation_selected_rank,6,frozen_nn,external,7,7,5,1.625,14.753224726665213,0.4769637543171046,0.4688889570075738,0.6688432379384098,1.8566962203814263e-18,0.014302533281565428,-3.0819577179759775e-07,0.5322666004512625,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_625000_num_5.stat
validation_selected_rank,6,frozen_nn,external,8,8,3,1.75,15.005398606925544,0.4428351080013837,0.23891539025707245,0.5031734259480372,-1.5670109524204556e-19,-0.012764650230802475,-4.5350692868807797e-08,0.535308862093702,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_750000_num_3.stat
validation_selected_rank,6,frozen_nn,external,9,9,7,1.875,15.146719417145968,0.4487775904391191,0.18767183714612937,0.4864381195364419,4.73914933988781e-19,-0.024556644312597704,-8.106352034231198e-08,0.5376565214047758,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_875000_num_7.stat
validation_selected_rank,6,piecewise_linear,fitting,0,0,1,1.0,12.534418235102383,0.6124280116773605,0.0,0.6124280116773605,0.0,0.06911479543256502,-6.3715790890744965e-06,0.2973883621510304,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_000000_num_1.stat
validation_selected_rank,6,piecewise_linear,fitting,1,1,2,1.010101,12.524596526960545,0.9105354575241453,1.1080427044448914e-16,0.9105354575241451,-2.710505431213761e-20,-0.014203037068704825,-2.0316724701392567e-06,0.30044985578822003,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_010101_num_2.stat
validation_selected_rank,6,piecewise_linear,fitting,2,2,3,1.020202,12.554494000906189,0.592946125749577,0.0,0.592946125749577,0.0,-0.0457954172693364,-3.1594236451693446e-06,0.3070200506931768,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_020202_num_3.stat
validation_selected_rank,6,piecewise_linear,fitting,3,3,4,1.030303,12.539806988972247,0.5922620909902053,5.703794427602435e-17,0.5922620909902053,-3.253327087234858e-37,0.042516739086405346,-2.199035648885366e-06,0.31289753598422004,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_030303_num_4.stat
validation_selected_rank,6,piecewise_linear,fitting,4,4,5,1.040404,12.590767314087513,0.6625982524553792,0.0,0.6625982524553792,0.0,0.04919167906173891,-4.485207616097223e-06,0.3292152286466335,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_040404_num_5.stat
validation_selected_rank,6,piecewise_linear,fitting,5,6,7,1.060606,12.627659554902852,0.8412934606039755,1.3737490058506356e-17,0.8412934606039755,-1.8871863310756094e-38,-0.006024293577035467,-1.5011266652584054e-06,0.34047865891516654,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_060606_num_7.stat
validation_selected_rank,6,piecewise_linear,fitting,6,7,8,1.070707,12.672868783094982,0.5036708833710044,1.7449460351259575e-17,0.5036708833710044,-3.0448366655017994e-38,0.0018348957983845332,-3.7992203890362165e-08,0.34736735824907344,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_070707_num_8.stat
validation_selected_rank,6,piecewise_linear,fitting,7,9,10,1.090909,12.723670047354258,0.45887632108415977,2.72676589304911e-16,0.45887632108415977,-7.435252235495909e-36,-0.01995611056813699,-3.42042704754161e-06,0.3804108604196717,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_090909_num_10.stat
validation_selected_rank,6,piecewise_linear,fitting,8,10,11,1.10101,12.762901664468703,0.6457846038043286,6.7959603606685796e-18,0.6457846038043286,-4.618507722377861e-39,-0.015859439303996747,-1.9357210899112326e-06,0.38094674696370806,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_101010_num_11.stat
validation_selected_rank,6,piecewise_linear,fitting,9,11,12,1.111111,12.822783290795366,0.7278307320640548,1.0822757815595627e-16,0.7278307320640548,-1.1713208673503624e-36,-0.021487731919828546,-2.7637519557974303e-06,0.39533189118182505,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_111111_num_12.stat
validation_selected_rank,6,piecewise_linear,fitting,10,12,13,1.121212,12.857572791713086,0.8808729646721037,5.3967370174092725e-17,0.8808729646721037,-2.912477043507553e-37,-0.020079660116550064,-2.4605639915099906e-06,0.4133571686924563,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_121212_num_13.stat
validation_selected_rank,6,piecewise_linear,fitting,11,13,14,1.131313,12.862207109867983,0.6000761679028767,5.601564062072173e-17,0.6000761679028767,-3.1377519941498498e-37,-0.049432571920408556,-1.5262656970412519e-06,0.40643983878945683,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_131313_num_14.stat
validation_selected_rank,6,piecewise_linear,fitting,12,14,15,1.141414,12.879957259964085,0.722133160500708,3.011624601042877e-17,0.722133160500708,-9.069882737606666e-38,-0.04663097422923111,-2.4215698175479066e-06,0.4097446996214188,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_141414_num_15.stat
validation_selected_rank,6,piecewise_linear,fitting,13,15,16,1.151515,12.991081996788521,0.4822133619459876,5.971726782122948e-17,0.4822133619459876,-3.5661520760324505e-37,0.013848535399150107,-5.974858418245516e-06,0.42700109214307724,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_151515_num_16.stat
validation_selected_rank,6,piecewise_linear,fitting,14,16,17,1.161616,12.984597574060377,0.6190888462107866,1.9267857646602852e-16,0.6190888462107866,-3.71250338289752e-36,-0.058863748976858796,-2.9979260679320445e-06,0.42839028724752165,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_161616_num_17.stat
validation_selected_rank,6,piecewise_linear,fitting,15,17,18,1.171717,13.069509737471007,0.6126133923753069,0.0,0.6126133923753069,0.0,0.0594391361459187,-3.675743738919088e-06,0.4429377988797017,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_171717_num_18.stat
validation_selected_rank,6,piecewise_linear,fitting,16,18,19,1.181818,13.113126310068756,0.6749288788634847,5.2915633845296544e-17,0.6749288788634847,-2.800064305249493e-37,0.0031010810007633715,-2.9355427394741977e-06,0.44829235738939005,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_181818_num_19.stat
validation_selected_rank,6,piecewise_linear,fitting,17,19,20,1.191919,13.193589080137826,0.764393136205306,0.0,0.764393136205306,0.0,0.04120052662635301,-2.4678563385634505e-06,0.44745109006361167,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_191919_num_20.stat
validation_selected_rank,6,piecewise_linear,fitting,18,20,21,1.20202,13.190163774841318,0.5944376368496735,1.112558407147336e-16,0.5944376368496734,-1.3552527156068805e-20,0.010036380147195555,-4.80218799916118e-06,0.4564186144347621,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_202020_num_21.stat
validation_selected_rank,6,piecewise_linear,fitting,19,21,22,1.212121,13.207088409426541,0.660101996558756,2.626958224552583e-17,0.660101996558756,-6.900909513544459e-38,0.024527763145216642,-2.7053430259785122e-06,0.46359609719811723,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_212121_num_22.stat
validation_selected_rank,6,piecewise_linear,fitting,20,22,23,1.222222,13.340951901053115,0.5908439924109977,2.9211340335631106e-15,0.5908439924109978,1.3552527156067952e-20,-0.012535548514831622,-3.786106226655076e-06,0.4706752195774895,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_222222_num_23.stat
validation_selected_rank,6,piecewise_linear,fitting,21,23,24,1.232323,13.32410511045792,0.5263342283946864,5.685783577650297e-15,0.5263342283946864,-3.2328134891877816e-33,0.02940870544898886,-3.118562024503262e-06,0.4690322016088325,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_232323_num_24.stat
validation_selected_rank,6,piecewise_linear,fitting,22,24,25,1.242424,13.43435615998512,0.5646509006012318,2.5825182172016026e-17,0.5646509006012318,-6.669400342178144e-38,0.05202991839737006,-7.323858535148051e-07,0.47897987237597767,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_242424_num_25.stat
validation_selected_rank,6,piecewise_linear,fitting,23,25,26,1.252525,13.44689779541386,0.49158622574170163,0.0,0.49158622574170163,0.0,-0.029644654224297188,-7.536504048987415e-07,0.48108260123720026,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_252525_num_26.stat
validation_selected_rank,6,piecewise_linear,fitting,24,26,27,1.262626,13.578453961834699,0.5453420210989339,0.0,0.5453420210989339,0.0,5.115861188855939e-05,-2.59265367773527e-06,0.4894805423203241,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_262626_num_27.stat
validation_selected_rank,6,piecewise_linear,fitting,25,27,28,1.272727,13.526468346617014,0.6391856505687638,5.129863705808068e-17,0.6391856505687638,-2.6315501640166885e-37,-0.020063245725895625,-8.034281380396996e-07,0.48743069586836574,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_272727_num_28.stat
validation_selected_rank,6,piecewise_linear,fitting,26,29,30,1.292929,13.687821896707566,0.5456622486500221,1.1615436989858525e-16,0.5456622486500221,-1.3491837646537365e-36,-0.017703124233650763,-2.1925168492471848e-06,0.4929658745480098,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_292929_num_30.stat
validation_selected_rank,6,piecewise_linear,fitting,27,30,31,1.30303,13.76195028743179,0.6587324303307338,1.2605215392770728e-17,0.6587324303307338,-1.5889145509814408e-38,0.029291704891612706,-1.3066578321075487e-06,0.5010135805017472,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_303030_num_31.stat
validation_selected_rank,6,piecewise_linear,fitting,28,32,33,1.323232,13.8560714405087,0.4806708976457209,0.0,0.4806708976457209,0.0,0.016287645290229764,-1.3084139223327907e-06,0.5017643823024688,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_323232_num_33.stat
validation_selected_rank,6,piecewise_linear,fitting,29,33,34,1.333333,13.816382747531229,0.5964808839385023,6.277777286847294e-17,0.5964808839385023,-3.941048766325577e-37,0.07267835504336963,-8.663669629437706e-07,0.5005698802815017,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_333333_num_34.stat
validation_selected_rank,6,piecewise_linear,fitting,30,34,35,1.343434,13.85398380996654,0.7313027077804889,5.008591029906789e-17,0.7313027077804889,-2.5085984104862743e-37,-0.03527439362518551,-2.9827551540033083e-07,0.5076889262330059,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_343434_num_35.stat
validation_selected_rank,6,piecewise_linear,fitting,31,35,36,1.353535,13.973012279188808,0.5315615051668354,0.0,0.5315615051668354,0.0,-0.011879484286907641,-1.8052417293802517e-06,0.5109734341095817,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_353535_num_36.stat
validation_selected_rank,6,piecewise_linear,fitting,32,36,37,1.363636,13.992362119036713,0.3767890375346356,5.5443956945218146e-17,0.3767890375346356,-3.0740323617432033e-37,-0.001574550768372265,-1.3455324343930049e-06,0.5082653752743156,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_363636_num_37.stat
validation_selected_rank,6,piecewise_linear,fitting,33,38,39,1.383838,14.064538571547207,0.5037302965043988,9.8720355077466e-17,0.5037302965043988,-9.745708506620966e-37,0.00877356434544773,-1.262905841934697e-06,0.5102818651121644,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_383838_num_39.stat
validation_selected_rank,6,piecewise_linear,fitting,34,39,40,1.393939,14.127612610326192,0.5099476509085624,1.2278956988874812e-17,0.5099476509085624,-1.5077278473463757e-38,0.018238377781983124,-2.692938498645667e-07,0.5141241092307721,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_393939_num_40.stat
validation_selected_rank,6,piecewise_linear,fitting,35,41,42,1.414141,14.180824613446363,0.47864762101539043,9.786305229849211e-17,0.47864762101539043,-9.5771770051774e-37,0.019359869618002665,-5.446245785438521e-07,0.5153686562956395,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_414141_num_42.stat
validation_selected_rank,6,piecewise_linear,fitting,36,43,44,1.434343,14.271671154838023,0.37781325883396694,9.724010353973128e-17,0.37781325883396694,-9.45563773641766e-37,0.009096536513633404,-1.9922875534947846e-06,0.5214456259788662,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_434343_num_44.stat
validation_selected_rank,6,piecewise_linear,fitting,37,44,45,1.444444,14.311603392528514,0.48053746349896914,5.905270525183563e-17,0.48053746349896903,-6.776263578034403e-21,-0.0020284788323321847,-5.310600644735704e-07,0.5192129469328609,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_444444_num_45.stat
validation_selected_rank,6,piecewise_linear,fitting,38,45,46,1.454545,14.328437170385776,0.5687430779368575,1.816028631052128e-17,0.5687430779368575,-3.297959988801066e-38,0.04471925783607491,-5.61756434269063e-07,0.5203779957407021,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_454545_num_46.stat
validation_selected_rank,6,piecewise_linear,fitting,39,46,47,1.464646,14.332915229639472,0.6350969931847406,2.420614994484192e-17,0.6350969931847406,-5.859376951521706e-38,-0.042013594476877816,-3.5221855780056606e-07,0.5223874726065824,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_464646_num_47.stat
validation_selected_rank,6,piecewise_linear,fitting,40,47,48,1.474747,14.43970357930931,0.510788693003325,1.802035062335868e-17,0.510788693003325,-3.247330365887835e-38,-0.004622599327472027,-8.477989980374255e-07,0.5261463041123775,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_474747_num_48.stat
validation_selected_rank,6,piecewise_linear,fitting,41,48,49,1.484848,14.45919299466417,0.49425699273120693,0.0,0.49425699273120693,0.0,-0.000625094050475174,-2.437156722272964e-07,0.5231759708692594,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_484848_num_49.stat
validation_selected_rank,6,piecewise_linear,fitting,42,49,50,1.494949,14.496522732812947,0.45923336837382656,6.01428421643656e-15,0.4592333683738269,3.0493186101151195e-20,0.007445041793958736,-3.406368657112871e-07,0.5261847321159444,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_494949_num_50.stat
validation_selected_rank,6,piecewise_linear,fitting,43,50,51,1.505051,14.437176438141057,0.6805827051493069,1.1557550608457046e-15,0.6805827051493069,-1.3357697606704585e-34,0.007829684945332687,-1.148067744611318e-06,0.5225650866767539,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_505051_num_51.stat
