model,rank,method,evaluation_role,case_index,source_index,simulation_number,size_ratio,mode,absolute_coefficient_error,field_normalised_error_percent
paper_rank15,15,frozen_nn,external,0,0,8,1.0625,11,0.02288469953156656,0.1808563341228972
paper_rank15,15,frozen_nn,external,0,0,8,1.0625,12,0.038042679736949955,0.3006488937268213
paper_rank15,15,frozen_nn,external,0,0,8,1.0625,13,0.02548605180045916,0.20141465670280442
paper_rank15,15,frozen_nn,external,0,0,8,1.0625,14,0.009151050654842903,0.07232017499399221
paper_rank15,15,frozen_nn,external,0,0,8,1.0625,15,0.02389368206418221,0.18883025931213526
paper_rank15,15,frozen_nn,external,1,1,4,1.125,1,0.04095620419753132,0.3179163058731143
paper_rank15,15,frozen_nn,external,1,1,4,1.125,2,0.07276719999725234,0.5648443224934155
paper_rank15,15,frozen_nn,external,1,1,4,1.125,3,0.010701455771579719,0.08306842279515278
paper_rank15,15,frozen_nn,external,1,1,4,1.125,4,0.007537178325084479,0.058506200385684125
paper_rank15,15,frozen_nn,external,1,1,4,1.125,5,0.06544140309613247,0.5079789382613211
paper_rank15,15,frozen_nn,external,1,1,4,1.125,6,0.04173064963270603,0.32392782077482685
paper_rank15,15,frozen_nn,external,1,1,4,1.125,7,0.029343768646589597,0.22777654109560738
paper_rank15,15,frozen_nn,external,1,1,4,1.125,8,0.018832856616052246,0.14618718510965575
paper_rank15,15,frozen_nn,external,1,1,4,1.125,9,6.442024933493197e-05,0.0005000523875017937
paper_rank15,15,frozen_nn,external,1,1,4,1.125,10,0.043394784430115824,0.3368454140340995
paper_rank15,15,frozen_nn,external,1,1,4,1.125,11,0.039859401253613695,0.30940253983856403
paper_rank15,15,frozen_nn,external,1,1,4,1.125,12,0.012858496599842149,0.09981212415066094
paper_rank15,15,frozen_nn,external,1,1,4,1.125,13,0.01607178409827457,0.12475477963413643
paper_rank15,15,frozen_nn,external,1,1,4,1.125,14,0.010946531316155882,0.08497078443530183
paper_rank15,15,frozen_nn,external,1,1,4,1.125,15,0.02575225331537542,0.1998979495865073
paper_rank15,15,frozen_nn,external,2,2,2,1.25,1,0.04635025760363298,0.34576570382021377
paper_rank15,15,frozen_nn,external,2,2,2,1.25,2,0.06498469074920665,0.4847756732354642
paper_rank15,15,frozen_nn,external,2,2,2,1.25,3,0.03809208217170751,0.2841610011040265
paper_rank15,15,frozen_nn,external,2,2,2,1.25,4,0.02402768620032581,0.17924279733831958
paper_rank15,15,frozen_nn,external,2,2,2,1.25,5,0.03329610073960975,0.24838372647571935
paper_rank15,15,frozen_nn,external,2,2,2,1.25,6,0.009115401801411726,0.06799947794081146
paper_rank15,15,frozen_nn,external,2,2,2,1.25,7,0.008782157529680604,0.06551352756822638
paper_rank15,15,frozen_nn,external,2,2,2,1.25,8,0.04461935673490795,0.33285345288439977
paper_rank15,15,frozen_nn,external,2,2,2,1.25,9,0.022167721632767007,0.16536775130767525
paper_rank15,15,frozen_nn,external,2,2,2,1.25,10,0.01343880765483821,0.10025141234415488
paper_rank15,15,frozen_nn,external,2,2,2,1.25,11,0.014211433826019486,0.10601508326380629
paper_rank15,15,frozen_nn,external,2,2,2,1.25,12,0.00025074594314840326,0.0018705256884262791
paper_rank15,15,frozen_nn,external,2,2,2,1.25,13,0.004535311404868035,0.033832716818064136
paper_rank15,15,frozen_nn,external,2,2,2,1.25,14,0.014496477451017826,0.10814146431781992
paper_rank15,15,frozen_nn,external,2,2,2,1.25,15,0.006759494416233433,0.05042477572151758
paper_rank15,15,frozen_nn,external,3,3,10,1.3125,1,0.024365193001111507,0.17669813399886045
paper_rank15,15,frozen_nn,external,3,3,10,1.3125,2,0.044125620222937534,0.32000217501169637
paper_rank15,15,frozen_nn,external,3,3,10,1.3125,3,0.01634008778754914,0.11849949316247108
paper_rank15,15,frozen_nn,external,3,3,10,1.3125,4,0.022792380353885405,0.16529198343473472
paper_rank15,15,frozen_nn,external,3,3,10,1.3125,5,0.01431661514835126,0.1038251238879201
paper_rank15,15,frozen_nn,external,3,3,10,1.3125,6,0.016924164689773823,0.1227352609124014
paper_rank15,15,frozen_nn,external,3,3,10,1.3125,7,0.03096366077561237,0.22455069740571415
paper_rank15,15,frozen_nn,external,3,3,10,1.3125,8,0.009679125079874049,0.07019371200044648
paper_rank15,15,frozen_nn,external,3,3,10,1.3125,9,0.02225728062915576,0.1614114017024776
paper_rank15,15,frozen_nn,external,3,3,10,1.3125,10,0.00841368103443731,0.061016620667804854
paper_rank15,15,frozen_nn,external,3,3,10,1.3125,11,0.019138691858419876,0.13879517139091418
paper_rank15,15,frozen_nn,external,3,3,10,1.3125,12,0.002306087229745086,0.016723910634156243
paper_rank15,15,frozen_nn,external,3,3,10,1.3125,13,0.0183657303544135,0.13318959890869955
paper_rank15,15,frozen_nn,external,3,3,10,1.3125,14,0.0014137311480025457,0.010252480077490906
paper_rank15,15,frozen_nn,external,3,3,10,1.3125,15,0.000971744483503015,0.0070471609623956695
paper_rank15,15,frozen_nn,external,4,4,6,1.375,1,0.05705178773824926,0.40773094775070823
paper_rank15,15,frozen_nn,external,4,4,6,1.375,2,0.07680535950177103,0.5489034307858475
paper_rank15,15,frozen_nn,external,4,4,6,1.375,3,0.03192917931657441,0.22818767053150876
paper_rank15,15,frozen_nn,external,4,4,6,1.375,4,0.008358846561951995,0.05973801288127736
paper_rank15,15,frozen_nn,external,4,4,6,1.375,5,0.06432121633119911,0.45968323754411644
paper_rank15,15,frozen_nn,external,4,4,6,1.375,6,0.020231617915318814,0.1445889265554553
paper_rank15,15,frozen_nn,external,4,4,6,1.375,7,0.03460222822617828,0.24729109933723037
paper_rank15,15,frozen_nn,external,4,4,6,1.375,8,0.0038437831708284928,0.027470293523149412
paper_rank15,15,frozen_nn,external,4,4,6,1.375,9,0.023804302903684328,0.17012176775237345
paper_rank15,15,frozen_nn,external,4,4,6,1.375,10,0.013366478845366044,0.09552596515844308
paper_rank15,15,frozen_nn,external,4,4,6,1.375,11,0.011466537353198584,0.08194768871903585
paper_rank15,15,frozen_nn,external,4,4,6,1.375,12,0.003597000731472626,0.025706618064837
paper_rank15,15,frozen_nn,external,4,4,6,1.375,13,0.0011699898791507758,0.008361544855939011
paper_rank15,15,frozen_nn,external,4,4,6,1.375,14,0.00985990243913353,0.07046558093292102
paper_rank15,15,frozen_nn,external,4,4,6,1.375,15,0.0012469978334380375,0.00891189616710113
paper_rank15,15,frozen_nn,external,5,5,1,1.5,1,0.02697965804065028,0.18692094109336804
paper_rank15,15,frozen_nn,external,5,5,1,1.5,2,0.03671007661539927,0.2543353981070208
paper_rank15,15,frozen_nn,external,5,5,1,1.5,3,0.09708955797911129,0.672657582258859
paper_rank15,15,frozen_nn,external,5,5,1,1.5,4,0.05785523984713485,0.4008336897048499
paper_rank15,15,frozen_nn,external,5,5,1,1.5,5,0.04909007420845252,0.3401067150503459
paper_rank15,15,frozen_nn,external,5,5,1,1.5,6,0.041007244726902065,0.2841071137539829
paper_rank15,15,frozen_nn,external,5,5,1,1.5,7,0.035172400352835066,0.24368204239501098
paper_rank15,15,frozen_nn,external,5,5,1,1.5,8,0.03961872892606971,0.27448717417492885
paper_rank15,15,frozen_nn,external,5,5,1,1.5,9,0.029749196923995615,0.2061089090687067
paper_rank15,15,frozen_nn,external,5,5,1,1.5,10,0.007738791661841236,0.053616032426258585
paper_rank15,15,frozen_nn,external,5,5,1,1.5,11,0.006441893866406992,0.04463084232269119
paper_rank15,15,frozen_nn,external,5,5,1,1.5,12,0.004409924439549931,0.030552916021001162
paper_rank15,15,frozen_nn,external,5,5,1,1.5,13,0.0022417410193925455,0.015531269536519343
paper_rank15,15,frozen_nn,external,5,5,1,1.5,14,0.010255173394038721,0.071050072576946
paper_rank15,15,frozen_nn,external,5,5,1,1.5,15,0.014464287186926739,0.10021172874583718
paper_rank15,15,frozen_nn,external,6,6,9,1.5625,1,0.009235683780543624,0.06320039898429955
paper_rank15,15,frozen_nn,external,6,6,9,1.5625,2,0.023473145580713672,0.16062829795481917
paper_rank15,15,frozen_nn,external,6,6,9,1.5625,3,0.026739786819298866,0.1829821414300663
paper_rank15,15,frozen_nn,external,6,6,9,1.5625,4,0.006682524181344657,0.04572895786806082
paper_rank15,15,frozen_nn,external,6,6,9,1.5625,5,0.02628459029484676,0.1798672013081183
paper_rank15,15,frozen_nn,external,6,6,9,1.5625,6,0.017387779186724114,0.11898573058195158
paper_rank15,15,frozen_nn,external,6,6,9,1.5625,7,0.008267748757567143,0.05657675518091784
paper_rank15,15,frozen_nn,external,6,6,9,1.5625,8,0.020000745014256933,0.13686642970033283
paper_rank15,15,frozen_nn,external,6,6,9,1.5625,9,0.03699459273053633,0.25315646100368566
paper_rank15,15,frozen_nn,external,6,6,9,1.5625,10,0.028504533553754857,0.195058420823566
paper_rank15,15,frozen_nn,external,6,6,9,1.5625,11,0.003540637138758627,0.02422881566165994
paper_rank15,15,frozen_nn,external,6,6,9,1.5625,12,0.010255862141573072,0.07018154742812541
paper_rank15,15,frozen_nn,external,6,6,9,1.5625,13,0.007294798064373555,0.04991878881231767
paper_rank15,15,frozen_nn,external,6,6,9,1.5625,14,0.003976945851815884,0.027214505232759763
paper_rank15,15,frozen_nn,external,6,6,9,1.5625,15,0.016934158020478672,0.11588157074109269
paper_rank15,15,frozen_nn,external,7,7,5,1.625,1,0.016178549383905505,0.10966110585073742
paper_rank15,15,frozen_nn,external,7,7,5,1.625,2,0.029508080474685006,0.20001105535491256
paper_rank15,15,frozen_nn,external,7,7,5,1.625,3,0.06141712833365995,0.41629629773519045
paper_rank15,15,frozen_nn,external,7,7,5,1.625,4,0.024542394505366535,0.16635274633218475
paper_rank15,15,frozen_nn,external,7,7,5,1.625,5,0.017352861730851984,0.11762080529748961
paper_rank15,15,frozen_nn,external,7,7,5,1.625,6,0.02499375722126367,0.1694121636748985
paper_rank15,15,frozen_nn,external,7,7,5,1.625,7,0.015309001208161067,0.10376715254998682
paper_rank15,15,frozen_nn,external,7,7,5,1.625,8,0.026719855935058122,0.1811119699597894
paper_rank15,15,frozen_nn,external,7,7,5,1.625,9,0.025608101987698043,0.17357630255176382
paper_rank15,15,frozen_nn,external,7,7,5,1.625,10,0.004211459348449652,0.028546025878923905
paper_rank15,15,frozen_nn,external,7,7,5,1.625,11,0.011428527580288676,0.07746460717589812
paper_rank15,15,frozen_nn,external,7,7,5,1.625,12,0.002591976555584869,0.017568881404619895
paper_rank15,15,frozen_nn,external,7,7,5,1.625,13,0.01921715756774886,0.1302573364385582
paper_rank15,15,frozen_nn,external,7,7,5,1.625,14,0.010038004827293487,0.0680393948663348
paper_rank15,15,frozen_nn,external,7,7,5,1.625,15,0.012714320229061151,0.08617994007832801
paper_rank15,15,frozen_nn,external,8,8,3,1.75,1,0.0038669408154614615,0.02577033051075848
paper_rank15,15,frozen_nn,external,8,8,3,1.75,2,0.010596287527312898,0.07061650146649434
paper_rank15,15,frozen_nn,external,8,8,3,1.75,3,0.00947142025220346,0.06312008431306884
paper_rank15,15,frozen_nn,external,8,8,3,1.75,4,0.010632670764488004,0.07085896911515989
paper_rank15,15,frozen_nn,external,8,8,3,1.75,5,0.014588773531323351,0.0972234987785669
paper_rank15,15,frozen_nn,external,8,8,3,1.75,6,0.006413129513769218,0.042738814754373286
paper_rank15,15,frozen_nn,external,8,8,3,1.75,7,0.004675379840764947,0.031157984957541126
paper_rank15,15,frozen_nn,external,8,8,3,1.75,8,0.029325117509262016,0.195430446584254
paper_rank15,15,frozen_nn,external,8,8,3,1.75,9,0.026591159567037247,0.177210617749031
paper_rank15,15,frozen_nn,external,8,8,3,1.75,10,0.008279742320867402,0.05517842303133484
paper_rank15,15,frozen_nn,external,8,8,3,1.75,11,0.003179176151122326,0.02118688236415805
paper_rank15,15,frozen_nn,external,8,8,3,1.75,12,0.008134524241477111,0.054210650810187264
paper_rank15,15,frozen_nn,external,8,8,3,1.75,13,0.015221506947092598,0.10144020392812032
paper_rank15,15,frozen_nn,external,8,8,3,1.75,14,0.013150186479063172,0.08763636890654726
paper_rank15,15,frozen_nn,external,8,8,3,1.75,15,0.009277482542837858,0.06182763141364308
paper_rank15,15,frozen_nn,external,9,9,7,1.875,1,0.005201803769239177,0.03434277499952086
paper_rank15,15,frozen_nn,external,9,9,7,1.875,2,0.0005289254099642982,0.0034920129923682267
paper_rank15,15,frozen_nn,external,9,9,7,1.875,3,0.0007052611317487911,0.004656197241961458
paper_rank15,15,frozen_nn,external,9,9,7,1.875,4,2.7421304670885438e-05,0.0001810379126706786
paper_rank15,15,frozen_nn,external,9,9,7,1.875,5,0.019228975460936864,0.12695142051136046
paper_rank15,15,frozen_nn,external,9,9,7,1.875,6,0.018956663224453,0.12515359070423002
paper_rank15,15,frozen_nn,external,9,9,7,1.875,7,0.013185553826766679,0.08705220888848535
paper_rank15,15,frozen_nn,external,9,9,7,1.875,8,0.0510786551396982,0.33722586213538464
paper_rank15,15,frozen_nn,external,9,9,7,1.875,9,0.0046776444400603925,0.03088222809993651
paper_rank15,15,frozen_nn,external,9,9,7,1.875,10,0.0022609975047550098,0.014927308300143055
paper_rank15,15,frozen_nn,external,9,9,7,1.875,11,0.011309972477572153,0.07466945261275094
paper_rank15,15,frozen_nn,external,9,9,7,1.875,12,0.00616370952726012,0.04069336308087181
paper_rank15,15,frozen_nn,external,9,9,7,1.875,13,0.003550139496025301,0.023438339341036254
paper_rank15,15,frozen_nn,external,9,9,7,1.875,14,0.006564993636071615,0.04334267675573427
paper_rank15,15,frozen_nn,external,9,9,7,1.875,15,0.006309706325992371,0.041657247039578967
paper_rank15,15,piecewise_linear,fitting,0,0,1,1.0,1,0.0,0.0
paper_rank15,15,piecewise_linear,fitting,0,0,1,1.0,2,0.0,0.0
paper_rank15,15,piecewise_linear,fitting,0,0,1,1.0,3,0.0,0.0
paper_rank15,15,piecewise_linear,fitting,0,0,1,1.0,4,0.0,0.0
paper_rank15,15,piecewise_linear,fitting,0,0,1,1.0,5,0.0,0.0
paper_rank15,15,piecewise_linear,fitting,0,0,1,1.0,6,0.0,0.0
paper_rank15,15,piecewise_linear,fitting,0,0,1,1.0,7,0.0,0.0
paper_rank15,15,piecewise_linear,fitting,0,0,1,1.0,8,0.0,0.0
paper_rank15,15,piecewise_linear,fitting,0,0,1,1.0,9,0.0,0.0
paper_rank15,15,piecewise_linear,fitting,0,0,1,1.0,10,0.0,0.0
paper_rank15,15,piecewise_linear,fitting,0,0,1,1.0,11,0.0,0.0
paper_rank15,15,piecewise_linear,fitting,0,0,1,1.0,12,0.0,0.0
paper_rank15,15,piecewise_linear,fitting,0,0,1,1.0,13,0.0,0.0
paper_rank15,15,piecewise_linear,fitting,0,0,1,1.0,14,0.0,0.0
paper_rank15,15,piecewise_linear,fitting,0,0,1,1.0,15,0.0,0.0
paper_rank15,15,piecewise_linear,fitting,1,1,2,1.010101,1,0.0,0.0
paper_rank15,15,piecewise_linear,fitting,1,1,2,1.010101,2,0.0,0.0
paper_rank15,15,piecewise_linear,fitting,1,1,2,1.010101,3,0.0,0.0
paper_rank15,15,piecewise_linear,fitting,1,1,2,1.010101,4,0.0,0.0
paper_rank15,15,piecewise_linear,fitting,1,1,2,1.010101,5,0.0,0.0
paper_rank15,15,piecewise_linear,fitting,1,1,2,1.010101,6,6.938893903907228e-18,5.540213522224457e-17
paper_rank15,15,piecewise_linear,fitting,1,1,2,1.010101,7,6.938893903907228e-18,5.540213522224457e-17
paper_rank15,15,piecewise_linear,fitting,1,1,2,1.010101,8,0.0,0.0
paper_rank15,15,piecewise_linear,fitting,1,1,2,1.010101,9,0.0,0.0
paper_rank15,15,piecewise_linear,fitting,1,1,2,1.010101,10,0.0,0.0
paper_rank15,15,piecewise_linear,fitting,1,1,2,1.010101,11,8.673617379884035e-19,6.925266902780571e-18
paper_rank15,15,piecewise_linear,fitting,1,1,2,1.010101,12,0.0,0.0
paper_rank15,15,piecewise_linear,fitting,1,1,2,1.010101,13,1.734723475976807e-18,1.3850533805561143e-17
paper_rank15,15,piecewise_linear,fitting,1,1,2,1.010101,14,0.0,0.0
paper_rank15,15,piecewise_linear,fitting,1,1,2,1.010101,15,0.0,0.0
paper_rank15,15,piecewise_linear,fitting,2,2,3,1.020202,1,0.0,0.0
paper_rank15,15,piecewise_linear,fitting,2,2,3,1.020202,2,0.0,0.0
paper_rank15,15,piecewise_linear,fitting,2,2,3,1.020202,3,0.0,0.0
paper_rank15,15,piecewise_linear,fitting,2,2,3,1.020202,4,0.0,0.0
paper_rank15,15,piecewise_linear,fitting,2,2,3,1.020202,5,0.0,0.0
paper_rank15,15,piecewise_linear,fitting,2,2,3,1.020202,6,0.0,0.0
paper_rank15,15,piecewise_linear,fitting,2,2,3,1.020202,7,3.469446951953614e-18,2.7635099843157262e-17
paper_rank15,15,piecewise_linear,fitting,2,2,3,1.020202,8,0.0,0.0
paper_rank15,15,piecewise_linear,fitting,2,2,3,1.020202,9,4.336808689942018e-18,3.4543874803946576e-17
paper_rank15,15,piecewise_linear,fitting,2,2,3,1.020202,10,0.0,0.0
paper_rank15,15,piecewise_linear,fitting,2,2,3,1.020202,11,0.0,0.0
paper_rank15,15,piecewise_linear,fitting,2,2,3,1.020202,12,3.469446951953614e-18,2.7635099843157262e-17
paper_rank15,15,piecewise_linear,fitting,2,2,3,1.020202,13,0.0,0.0
paper_rank15,15,piecewise_linear,fitting,2,2,3,1.020202,14,0.0,0.0
paper_rank15,15,piecewise_linear,fitting,2,2,3,1.020202,15,1.734723475976807e-18,1.3817549921578631e-17
paper_rank15,15,piecewise_linear,fitting,3,3,4,1.030303,1,0.0,0.0
paper_rank15,15,piecewise_linear,fitting,3,3,4,1.030303,2,0.0,0.0
paper_rank15,15,piecewise_linear,fitting,3,3,4,1.030303,3,0.0,0.0
paper_rank15,15,piecewise_linear,fitting,3,3,4,1.030303,4,0.0,0.0
paper_rank15,15,piecewise_linear,fitting,3,3,4,1.030303,5,1.734723475976807e-18,1.3833733465773095e-17
paper_rank15,15,piecewise_linear,fitting,3,3,4,1.030303,6,3.469446951953614e-18,2.766746693154619e-17
paper_rank15,15,piecewise_linear,fitting,3,3,4,1.030303,7,0.0,0.0
paper_rank15,15,piecewise_linear,fitting,3,3,4,1.030303,8,8.673617379884035e-19,6.916866732886547e-18
paper_rank15,15,piecewise_linear,fitting,3,3,4,1.030303,9,0.0,0.0
paper_rank15,15,piecewise_linear,fitting,3,3,4,1.030303,10,3.469446951953614e-18,2.766746693154619e-17
paper_rank15,15,piecewise_linear,fitting,3,3,4,1.030303,11,0.0,0.0
paper_rank15,15,piecewise_linear,fitting,3,3,4,1.030303,12,0.0,0.0
paper_rank15,15,piecewise_linear,fitting,3,3,4,1.030303,13,1.734723475976807e-18,1.3833733465773095e-17
paper_rank15,15,piecewise_linear,fitting,3,3,4,1.030303,14,0.0,0.0
paper_rank15,15,piecewise_linear,fitting,3,3,4,1.030303,15,0.0,0.0
paper_rank15,15,piecewise_linear,fitting,4,4,5,1.040404,1,0.0,0.0
paper_rank15,15,piecewise_linear,fitting,4,4,5,1.040404,2,0.0,0.0
paper_rank15,15,piecewise_linear,fitting,4,4,5,1.040404,3,0.0,0.0
paper_rank15,15,piecewise_linear,fitting,4,4,5,1.040404,4,0.0,0.0
paper_rank15,15,piecewise_linear,fitting,4,4,5,1.040404,5,0.0,0.0
paper_rank15,15,piecewise_linear,fitting,4,4,5,1.040404,6,0.0,0.0
paper_rank15,15,piecewise_linear,fitting,4,4,5,1.040404,7,0.0,0.0
paper_rank15,15,piecewise_linear,fitting,4,4,5,1.040404,8,0.0,0.0
paper_rank15,15,piecewise_linear,fitting,4,4,5,1.040404,9,1.734723475976807e-18,1.3777742314686936e-17
paper_rank15,15,piecewise_linear,fitting,4,4,5,1.040404,10,1.0408340855860843e-17,8.266645388812161e-17
paper_rank15,15,piecewise_linear,fitting,4,4,5,1.040404,11,3.469446951953614e-18,2.7555484629373873e-17
paper_rank15,15,piecewise_linear,fitting,4,4,5,1.040404,12,3.469446951953614e-18,2.7555484629373873e-17
paper_rank15,15,piecewise_linear,fitting,4,4,5,1.040404,13,0.0,0.0
paper_rank15,15,piecewise_linear,fitting,4,4,5,1.040404,14,0.0,0.0
paper_rank15,15,piecewise_linear,fitting,4,4,5,1.040404,15,0.0,0.0
